"ID"	"adj.P.Val"	"P.Value"	"F"	"Gene.symbol"	"Gene.title"
"7923762"	"0.96552"	"8.91e-01"	"0.3229"	"KLHDC8A"	"kelch domain containing 8A"
"8159654"	"0.96552"	"8.91e-01"	"0.3228"	"NELFB"	"negative elongation factor complex member B"
"7895750"	"0.96552"	"8.91e-01"	"0.3228"	""	""
"8134030"	"0.96552"	"8.91e-01"	"0.3228"	"STEAP1"	"six transmembrane epithelial antigen of the prostate 1"
"7925761"	"0.96554"	"8.91e-01"	"0.3227"	"OR14I1"	"olfactory receptor family 14 subfamily I member 1"
"7893412"	"0.96557"	"8.91e-01"	"0.3226"	""	""
"8116245"	"0.96561"	"8.91e-01"	"0.3225"	"CLK4///CLK4"	"CDC like kinase 4///CDC like kinase 4"
"8154124"	"0.96563"	"8.91e-01"	"0.3223"	"KCNV2"	"potassium voltage-gated channel modifier subfamily V member 2"
"8122146"	"0.96563"	"8.91e-01"	"0.3223"	"LINC00326"	"long intergenic non-protein coding RNA 326"
"8001780"	"0.96563"	"8.91e-01"	"0.3223"	""	""
"8084923"	"0.96564"	"8.91e-01"	"0.3222"	"LINC00885"	"long intergenic non-protein coding RNA 885"
"8119858"	"0.96564"	"8.91e-01"	"0.3222"	"POLH"	"DNA polymerase eta"
"8024900"	"0.96569"	"8.92e-01"	"0.322"	"UHRF1"	"ubiquitin like with PHD and ring finger domains 1"
"8114245"	"0.96569"	"8.92e-01"	"0.322"	"NEUROG1"	"neurogenin 1"
"8027128"	"0.96569"	"8.92e-01"	"0.322"	"SLC25A42"	"solute carrier family 25 member 42"
"8091243"	"0.96569"	"8.92e-01"	"0.3219"	"PCOLCE2"	"procollagen C-endopeptidase enhancer 2"
"8111533"	"0.96569"	"8.92e-01"	"0.3219"	"LMBRD2"	"LMBR1 domain containing 2"
"8131925"	"0.9657"	"8.92e-01"	"0.3218"	""	""
"8062927"	"0.96586"	"8.92e-01"	"0.3215"	"PI3"	"peptidase inhibitor 3"
"8075564"	"0.96596"	"8.92e-01"	"0.3213"	"RFPL2"	"ret finger protein like 2"
"7934097"	"0.96596"	"8.92e-01"	"0.3213"	""	""
"7976850"	"0.96598"	"8.92e-01"	"0.3212"	"MIR154"	"microRNA 154"
"8161147"	"0.96607"	"8.92e-01"	"0.321"	"HINT2"	"histidine triad nucleotide binding protein 2"
"7909862"	"0.96607"	"8.92e-01"	"0.321"	"C1orf115"	"chromosome 1 open reading frame 115"
"7962248"	"0.96608"	"8.92e-01"	"0.3209"	""	""
"8130539"	"0.96619"	"8.92e-01"	"0.3207"	"TAGAP"	"T-cell activation RhoGTPase activating protein"
"8169437"	"0.9662"	"8.92e-01"	"0.3207"	""	""
"7971780"	"0.9662"	"8.93e-01"	"0.3205"	"NEK3"	"NIMA related kinase 3"
"8136587"	"0.9662"	"8.93e-01"	"0.3205"	""	""
"7921425"	"0.9662"	"8.93e-01"	"0.3205"	""	""
"7925753"	"0.9662"	"8.93e-01"	"0.3205"	""	""
"8144460"	"0.96621"	"8.93e-01"	"0.3204"	"SPAG11A///SPAG11B"	"sperm associated antigen 11A///sperm associated antigen 11B"
"8005200"	"0.96621"	"8.93e-01"	"0.3203"	"LRRC75A-AS1"	"LRRC75A antisense RNA 1"
"7896186"	"0.96621"	"8.93e-01"	"0.3203"	""	""
"8095728"	"0.96621"	"8.93e-01"	"0.3202"	"EREG"	"epiregulin"
"8043030"	"0.96621"	"8.93e-01"	"0.3202"	""	""
"7958453"	"0.96625"	"8.93e-01"	"0.3201"	""	""
"7959386"	"0.96626"	"8.93e-01"	"0.32"	"LRRC43"	"leucine rich repeat containing 43"
"7959621"	"0.96626"	"8.93e-01"	"0.32"	""	""
"8148715"	"0.96626"	"8.93e-01"	"0.3199"	"GPAA1"	"glycosylphosphatidylinositol anchor attachment 1"
"7928062"	"0.96628"	"8.93e-01"	"0.3198"	""	""
"8005655"	"0.96628"	"8.93e-01"	"0.3198"	""	""
"8135099"	"0.96628"	"8.93e-01"	"0.3198"	"COL26A1"	"collagen type XXVI alpha 1 chain"
"7914880"	"0.96629"	"8.93e-01"	"0.3197"	"COL8A2"	"collagen type VIII alpha 2 chain"
"8021297"	"0.96629"	"8.93e-01"	"0.3197"	"DYNAP"	"dynactin associated protein"
"7938111"	"0.96633"	"8.93e-01"	"0.3196"	"TIMM10B"	"translocase of inner mitochondrial membrane 10 homolog B (yeast)"
"7920291"	"0.96635"	"8.93e-01"	"0.3195"	"S100A16"	"S100 calcium binding protein A16"
"8033818"	"0.96636"	"8.93e-01"	"0.3194"	"OLFM2"	"olfactomedin 2"
"7938035"	"0.96637"	"8.93e-01"	"0.3194"	"TRIM22"	"tripartite motif containing 22"
"7917904"	"0.96647"	"8.93e-01"	"0.3191"	""	""
"8017505"	"0.96647"	"8.93e-01"	"0.3191"	"GH1"	"growth hormone 1"
"8019018"	"0.96647"	"8.93e-01"	"0.319"	"CBX4"	"chromobox 4"
"7892552"	"0.96648"	"8.93e-01"	"0.319"	""	""
"8015526"	"0.96648"	"8.94e-01"	"0.3189"	"KAT2A"	"lysine acetyltransferase 2A"
"7928471"	"0.96648"	"8.94e-01"	"0.3188"	"ADK"	"adenosine kinase"
"7985117"	"0.96648"	"8.94e-01"	"0.3188"	""	""
"8023165"	"0.96648"	"8.94e-01"	"0.3188"	"HDHD2"	"haloacid dehalogenase like hydrolase domain containing 2"
"7948274"	"0.96653"	"8.94e-01"	"0.3187"	"UBE2L6"	"ubiquitin conjugating enzyme E2 L6"
"8076137"	"0.96657"	"8.94e-01"	"0.3186"	"SUN2"	"Sad1 and UNC84 domain containing 2"
"8015572"	"0.96671"	"8.94e-01"	"0.3183"	"HCRT"	"hypocretin neuropeptide precursor"
"7958352"	"0.96693"	"8.94e-01"	"0.3179"	"BTBD11"	"BTB domain containing 11"
"8059158"	"0.96698"	"8.94e-01"	"0.3178"	"GLB1L"	"galactosidase beta 1 like"
"8175562"	"0.96698"	"8.94e-01"	"0.3177"	"MAGEC2"	"MAGE family member C2"
"8109436"	"0.96698"	"8.94e-01"	"0.3177"	""	""
"8114205"	"0.96698"	"8.94e-01"	"0.3176"	""	""
"8082816"	"0.96698"	"8.94e-01"	"0.3176"	"SRPRB"	"SRP receptor beta subunit"
"8105189"	"0.96698"	"8.94e-01"	"0.3176"	""	""
"8044499"	"0.96698"	"8.94e-01"	"0.3175"	"SLC20A1"	"solute carrier family 20 member 1"
"7976263"	"0.96698"	"8.94e-01"	"0.3175"	"SLC24A4"	"solute carrier family 24 member 4"
"7893262"	"0.96698"	"8.94e-01"	"0.3174"	""	""
"8088524"	"0.96698"	"8.94e-01"	"0.3173"	""	""
"8013915"	"0.96698"	"8.95e-01"	"0.3173"	""	""
"7993726"	"0.96698"	"8.95e-01"	"0.3173"	"ACSM5"	"acyl-CoA synthetase medium-chain family member 5"
"8118833"	"0.96705"	"8.95e-01"	"0.3171"	"UHRF1BP1"	"UHRF1 binding protein 1"
"7998280"	"0.96705"	"8.95e-01"	"0.3171"	"WDR24"	"WD repeat domain 24"
"7939990"	"0.9671"	"8.95e-01"	"0.3169"	""	""
"8145151"	"0.9671"	"8.95e-01"	"0.3169"	"SORBS3"	"sorbin and SH3 domain containing 3"
"8158928"	"0.9671"	"8.95e-01"	"0.3169"	""	""
"8094148"	"0.96715"	"8.95e-01"	"0.3167"	""	""
"8024896"	"0.96715"	"8.95e-01"	"0.3167"	"MIR7-3"	"microRNA 7-3"
"8097626"	"0.96719"	"8.95e-01"	"0.3166"	"GUSBP5"	"glucuronidase, beta pseudogene 5"
"7948157"	"0.96721"	"8.95e-01"	"0.3165"	"OR9G4"	"olfactory receptor family 9 subfamily G member 4"
"7991898"	"0.96721"	"8.95e-01"	"0.3164"	"NHLRC4"	"NHL repeat containing 4"
"8075971"	"0.96724"	"8.95e-01"	"0.3164"	"ANKRD54"	"ankyrin repeat domain 54"
"8079563"	"0.96727"	"8.95e-01"	"0.3163"	"DHX30"	"DEAH-box helicase 30"
"7893298"	"0.96731"	"8.95e-01"	"0.3162"	""	""
"8104392"	"0.9674"	"8.95e-01"	"0.3158"	""	""
"8129947"	"0.9674"	"8.95e-01"	"0.3158"	"NMBR"	"neuromedin B receptor"
"8080013"	"0.9674"	"8.95e-01"	"0.3158"	"MAPKAPK3"	"mitogen-activated protein kinase-activated protein kinase 3"
"8104394"	"0.9674"	"8.95e-01"	"0.3157"	"ADCY2"	"adenylate cyclase 2"
"8176476"	"0.9674"	"8.95e-01"	"0.3157"	""	""
"8013833"	"0.9674"	"8.95e-01"	"0.3157"	"SEZ6"	"seizure related 6 homolog"
"7957433"	"0.96741"	"8.96e-01"	"0.3156"	"LRRIQ1"	"leucine rich repeats and IQ motif containing 1"
"8119894"	"0.96741"	"8.96e-01"	"0.3156"	""	""
"7896779"	"0.96741"	"8.96e-01"	"0.3156"	"KLHL17"	"kelch like family member 17"
"8038760"	"0.96752"	"8.96e-01"	"0.3153"	"KLK13"	"kallikrein related peptidase 13"
"8146105"	"0.96752"	"8.96e-01"	"0.3153"	"IDO2"	"indoleamine 2,3-dioxygenase 2"
"8030092"	"0.96752"	"8.96e-01"	"0.3152"	"SEC1P"	"secretory blood group 1, pseudogene"
"7895343"	"0.96752"	"8.96e-01"	"0.3152"	""	""
"8126184"	"0.96752"	"8.96e-01"	"0.3152"	"KIF6"	"kinesin family member 6"
"7945873"	"0.96754"	"8.96e-01"	"0.3151"	"OR7E37P///OR7E35P///MGC72080///DAPL1///OR7E47P///OR7E12P///OR7E14P"	"olfactory receptor family 7 subfamily E member 37 pseudogene///olfactory receptor family 7 subfamily E member 35 pseudogene///MGC72080 pseudogene///death associated protein like 1///olfactory receptor family 7 subfamily E member 47 pseudogene///olfactory receptor family 7 subfamily E member 12 pseudogene///olfactory receptor family 7 subfamily E member 14 pseudogene"
"7895586"	"0.96756"	"8.96e-01"	"0.315"	""	""
"7933180"	"0.96756"	"8.96e-01"	"0.3149"	"ZNF239"	"zinc finger protein 239"
"8015014"	"0.96756"	"8.96e-01"	"0.3149"	""	""
"8026806"	"0.96756"	"8.96e-01"	"0.3148"	"COLGALT1"	"collagen beta(1-O)galactosyltransferase 1"
"8049235"	"0.96756"	"8.96e-01"	"0.3147"	""	""
"8078448"	"0.96756"	"8.96e-01"	"0.3147"	""	""
"8059525"	"0.96756"	"8.96e-01"	"0.3146"	"TM4SF20"	"transmembrane 4 L six family member 20"
"7894130"	"0.96756"	"8.96e-01"	"0.3146"	""	""
"7942717"	"0.96756"	"8.96e-01"	"0.3146"	"MYO7A"	"myosin VIIA"
"8136080"	"0.96756"	"8.96e-01"	"0.3145"	"SMO"	"smoothened, frizzled class receptor"
"7950282"	"0.96756"	"8.96e-01"	"0.3144"	""	""
"8128626"	"0.96756"	"8.96e-01"	"0.3144"	"PDSS2"	"prenyl (decaprenyl) diphosphate synthase, subunit 2"
"8093156"	"0.96756"	"8.96e-01"	"0.3144"	"NCBP2"	"nuclear cap binding protein subunit 2"
"7912031"	"0.96756"	"8.96e-01"	"0.3143"	"HES2"	"hes family bHLH transcription factor 2"
"7895879"	"0.96756"	"8.96e-01"	"0.3142"	""	""
"7930487"	"0.96756"	"8.96e-01"	"0.3141"	"TECTB"	"tectorin beta"
"7928967"	"0.96756"	"8.96e-01"	"0.3141"	"LIPJ"	"lipase family member J"
"8177669"	"0.96756"	"8.96e-01"	"0.3141"	"LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///GUSBP2///SMA5///SMA4///GUSBP3///SMA5///SMA4"	"LINC00680-GUSBP4 readthrough///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 9///glucuronidase, beta pseudogene 1///glucuronidase, beta pseudogene 3///glucuronidase, beta pseudogene 2///glucuronidase beta pseudogene///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase beta pseudogene"
"7936089"	"0.96756"	"8.97e-01"	"0.314"	""	""
"8104615"	"0.96756"	"8.97e-01"	"0.314"	""	""
"7990377"	"0.96756"	"8.97e-01"	"0.3139"	""	""
"8120239"	"0.96756"	"8.97e-01"	"0.3138"	"TMEM14A"	"transmembrane protein 14A"
"7894520"	"0.96756"	"8.97e-01"	"0.3138"	""	""
"7897416"	"0.96756"	"8.97e-01"	"0.3138"	"SLC45A1"	"solute carrier family 45 member 1"
"7960150"	"0.96756"	"8.97e-01"	"0.3137"	"ZNF140"	"zinc finger protein 140"
"8063785"	"0.96756"	"8.97e-01"	"0.3137"	"C20orf197"	"chromosome 20 open reading frame 197"
"7977953"	"0.96756"	"8.97e-01"	"0.3137"	""	""
"7893169"	"0.96756"	"8.97e-01"	"0.3136"	""	""
"7965721"	"0.96756"	"8.97e-01"	"0.3136"	""	""
"7945226"	"0.96756"	"8.97e-01"	"0.3136"	""	""
"7925128"	"0.96776"	"8.97e-01"	"0.3132"	""	""
"7892958"	"0.96776"	"8.97e-01"	"0.3132"	""	""
"8008297"	"0.96776"	"8.97e-01"	"0.3131"	"XYLT2"	"xylosyltransferase 2"
"7957373"	"0.96776"	"8.97e-01"	"0.3131"	"MYF6"	"myogenic factor 6"
"8095566"	"0.96777"	"8.97e-01"	"0.3131"	"MOB1B"	"MOB kinase activator 1B"
"8141303"	"0.96779"	"8.97e-01"	"0.313"	""	""
"8172905"	"0.9678"	"8.97e-01"	"0.3129"	"HSD17B10"	"hydroxysteroid 17-beta dehydrogenase 10"
"8074591"	"0.9678"	"8.97e-01"	"0.3129"	"RIMBP3"	"RIMS binding protein 3"
"7893744"	"0.96788"	"8.97e-01"	"0.3127"	""	""
"7892985"	"0.96788"	"8.97e-01"	"0.3126"	""	""
"7937852"	"0.96788"	"8.97e-01"	"0.3126"	"SLC22A18"	"solute carrier family 22 member 18"
"7989924"	"0.96788"	"8.97e-01"	"0.3124"	"SNAPC5"	"small nuclear RNA activating complex polypeptide 5"
"8035187"	"0.96788"	"8.97e-01"	"0.3124"	"MED26"	"mediator complex subunit 26"
"8138581"	"0.96788"	"8.97e-01"	"0.3124"	"TRA2A"	"transformer 2 alpha homolog"
"8168790"	"0.96788"	"8.98e-01"	"0.3123"	"TMEM35A"	"transmembrane protein 35A"
"7895338"	"0.96788"	"8.98e-01"	"0.3123"	""	""
"8095477"	"0.96788"	"8.98e-01"	"0.3123"	"CSN3"	"casein kappa"
"7903592"	"0.96788"	"8.98e-01"	"0.3123"	"KIAA1324"	"KIAA1324"
"7994817"	"0.96788"	"8.98e-01"	"0.3122"	"ZNF771"	"zinc finger protein 771"
"8084708"	"0.96788"	"8.98e-01"	"0.3122"	"SNORA4///EIF4A2"	"small nucleolar RNA, H/ACA box 4///eukaryotic translation initiation factor 4A2"
"8010313"	"0.9679"	"8.98e-01"	"0.3121"	"ENPP7"	"ectonucleotide pyrophosphatase/phosphodiesterase 7"
"8091009"	"0.96814"	"8.98e-01"	"0.3116"	"PIK3CB"	"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta"
"7913271"	"0.96814"	"8.98e-01"	"0.3116"	"KIF17"	"kinesin family member 17"
"7895713"	"0.96814"	"8.98e-01"	"0.3115"	""	""
"7894310"	"0.96814"	"8.98e-01"	"0.3115"	""	""
"7956001"	"0.96814"	"8.98e-01"	"0.3115"	"OR6C68"	"olfactory receptor family 6 subfamily C member 68"
"7973724"	"0.96815"	"8.98e-01"	"0.3114"	"NYNRIN"	"NYN domain and retroviral integrase containing"
"8037762"	"0.96815"	"8.98e-01"	"0.3114"	"CCDC8"	"coiled-coil domain containing 8"
"7896644"	"0.96815"	"8.98e-01"	"0.3112"	""	""
"8146625"	"0.96815"	"8.98e-01"	"0.3111"	"NKAIN3"	"Na+/K+ transporting ATPase interacting 3"
"8031720"	"0.96815"	"8.98e-01"	"0.311"	"ZNF543"	"zinc finger protein 543"
"8075059"	"0.96815"	"8.98e-01"	"0.311"	""	""
"7912374"	"0.96815"	"8.98e-01"	"0.311"	"SRM"	"spermidine synthase"
"8002211"	"0.96815"	"8.98e-01"	"0.3108"	"DDX28"	"DEAD-box helicase 28"
"7896624"	"0.96815"	"8.98e-01"	"0.3108"	""	""
"7949896"	"0.96815"	"8.98e-01"	"0.3107"	"LOC650293"	"seven transmembrane helix receptor"
"7934095"	"0.96815"	"8.99e-01"	"0.3107"	""	""
"7895442"	"0.96815"	"8.99e-01"	"0.3107"	""	""
"8162479"	"0.96815"	"8.99e-01"	"0.3106"	"NUTM2B///NUTM2D///NUTM2A///NUTM2G///NUTM2F"	"NUT family member 2B///NUT family member 2D///NUT family member 2A///NUT family member 2G///NUT family member 2F"
"8147396"	"0.96815"	"8.99e-01"	"0.3106"	"INTS8"	"integrator complex subunit 8"
"7893991"	"0.96815"	"8.99e-01"	"0.3106"	""	""
"7973446"	"0.96815"	"8.99e-01"	"0.3106"	"DHRS4-AS1"	"DHRS4 antisense RNA 1"
"7913938"	"0.96815"	"8.99e-01"	"0.3105"	"AIM1L"	"absent in melanoma 1-like"
"8081233"	"0.96815"	"8.99e-01"	"0.3105"	""	""
"8079165"	"0.96815"	"8.99e-01"	"0.3105"	"MIR138-1"	"microRNA 138-1"
"7961239"	"0.96815"	"8.99e-01"	"0.3105"	"TAS2R7"	"taste 2 receptor member 7"
"8124057"	"0.96815"	"8.99e-01"	"0.3104"	""	""
"7984103"	"0.96815"	"8.99e-01"	"0.3104"	"LACTB"	"lactamase beta"
"8065084"	"0.96815"	"8.99e-01"	"0.3103"	"LOC613266"	"uncharacterized LOC613266"
"7989915"	"0.96815"	"8.99e-01"	"0.3102"	"TIPIN"	"TIMELESS interacting protein"
"8039440"	"0.96815"	"8.99e-01"	"0.3102"	"HSPBP1"	"HSPA (Hsp70) binding protein 1"
"8056877"	"0.96815"	"8.99e-01"	"0.3101"	"CHRNA1"	"cholinergic receptor nicotinic alpha 1 subunit"
"8093425"	"0.96815"	"8.99e-01"	"0.31"	"IDUA"	"iduronidase, alpha-L-"
"8028916"	"0.96815"	"8.99e-01"	"0.3099"	"SNRPA"	"small nuclear ribonucleoprotein polypeptide A"
"7893928"	"0.96815"	"8.99e-01"	"0.3099"	""	""
"8124551"	"0.96815"	"8.99e-01"	"0.3099"	"TOB2P1"	"transducer of ERBB2, 2 pseudogene 1"
"8027139"	"0.96815"	"8.99e-01"	"0.3098"	"RFXANK"	"regulatory factor X associated ankyrin containing protein"
"8054664"	"0.96815"	"8.99e-01"	"0.3098"	"ZC3H8"	"zinc finger CCCH-type containing 8"
"8132463"	"0.96815"	"8.99e-01"	"0.3098"	""	""
"7893698"	"0.96815"	"8.99e-01"	"0.3097"	""	""
"8100984"	"0.96815"	"8.99e-01"	"0.3097"	"CXCL3"	"C-X-C motif chemokine ligand 3"
"8097949"	"0.96815"	"8.99e-01"	"0.3097"	""	""
"7936833"	"0.96818"	"8.99e-01"	"0.3096"	""	""
"7942679"	"0.96818"	"8.99e-01"	"0.3096"	"ACER3"	"alkaline ceramidase 3"
"8012473"	"0.9682"	"8.99e-01"	"0.3095"	"RNF222"	"ring finger protein 222"
"7896522"	"0.96824"	"8.99e-01"	"0.3094"	""	""
"7919217"	"0.96831"	"8.99e-01"	"0.3091"	"NUDT17"	"nudix hydrolase 17"
"8017039"	"0.96831"	"9.00e-01"	"0.309"	"SEPT4"	"septin 4"
"7896352"	"0.96831"	"9.00e-01"	"0.309"	""	""
"8156620"	"0.96831"	"9.00e-01"	"0.309"	"NUTM2B///NUTM2D///NUTM2A///NUTM2G///NUTM2F"	"NUT family member 2B///NUT family member 2D///NUT family member 2A///NUT family member 2G///NUT family member 2F"
"7895929"	"0.96831"	"9.00e-01"	"0.309"	""	""
"8049567"	"0.96831"	"9.00e-01"	"0.3089"	"RAMP1"	"receptor activity modifying protein 1"
"7982022"	"0.96831"	"9.00e-01"	"0.3088"	"SNORD115-8"	"small nucleolar RNA, C/D box 115-8"
"8098730"	"0.96831"	"9.00e-01"	"0.3088"	"DUX4///DUX1///DUX5"	"double homeobox 4///double homeobox 1///double homeobox 5"
"8098743"	"0.96831"	"9.00e-01"	"0.3088"	"DUX4///DUX1///DUX5"	"double homeobox 4///double homeobox 1///double homeobox 5"
"8084794"	"0.96831"	"9.00e-01"	"0.3088"	"IL1RAP"	"interleukin 1 receptor accessory protein"
"8161737"	"0.96832"	"9.00e-01"	"0.3087"	""	""
"7998886"	"0.96832"	"9.00e-01"	"0.3087"	"PKMYT1"	"protein kinase, membrane associated tyrosine/threonine 1"
"8081115"	"0.96834"	"9.00e-01"	"0.3086"	"ARL13B"	"ADP ribosylation factor like GTPase 13B"
"7923528"	"0.96834"	"9.00e-01"	"0.3085"	"MYOG"	"myogenin (myogenic factor 4)"
"8073334"	"0.96839"	"9.00e-01"	"0.3084"	"RBX1"	"ring-box 1"
"8173160"	"0.96843"	"9.00e-01"	"0.3083"	""	""
"8107847"	"0.96843"	"9.00e-01"	"0.3083"	"KIAA1024L"	"KIAA1024 like"
"8117718"	"0.96843"	"9.00e-01"	"0.3082"	"OR2J3"	"olfactory receptor family 2 subfamily J member 3"
"7963459"	"0.96843"	"9.00e-01"	"0.3082"	"KRT72"	"keratin 72"
"7970251"	"0.96858"	"9.00e-01"	"0.3079"	"PROZ"	"protein Z, vitamin K dependent plasma glycoprotein"
"7914433"	"0.96861"	"9.00e-01"	"0.3078"	"ADGRB2"	"adhesion G protein-coupled receptor B2"
"7904726"	"0.96862"	"9.00e-01"	"0.3077"	"TXNIP"	"thioredoxin interacting protein"
"8155877"	"0.96869"	"9.00e-01"	"0.3075"	""	""
"8061944"	"0.96869"	"9.00e-01"	"0.3075"	"ACTL10"	"actin like 10"
"8114491"	"0.96876"	"9.01e-01"	"0.3073"	"SLC23A1"	"solute carrier family 23 member 1"
"8091811"	"0.96876"	"9.01e-01"	"0.3073"	"SI"	"sucrase-isomaltase"
"8013531"	"0.96876"	"9.01e-01"	"0.3073"	""	""
"8050113"	"0.96879"	"9.01e-01"	"0.3072"	"LOC100129581"	"uncharacterized LOC100129581"
"7946082"	"0.96879"	"9.01e-01"	"0.307"	"UBQLNL"	"ubiquilin-like"
"7893003"	"0.96879"	"9.01e-01"	"0.307"	""	""
"8036304"	"0.96879"	"9.01e-01"	"0.307"	"ZFP14"	"ZFP14 zinc finger protein"
"7953733"	"0.96879"	"9.01e-01"	"0.3069"	"ZNF705A"	"zinc finger protein 705A"
"8180003"	"0.96879"	"9.01e-01"	"0.3069"	"LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1"	"HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 6 (pseudogene)///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1"
"7926706"	"0.96879"	"9.01e-01"	"0.3069"	""	""
"7894763"	"0.96887"	"9.01e-01"	"0.3067"	""	""
"8001197"	"0.96887"	"9.01e-01"	"0.3067"	"NETO2"	"neuropilin and tolloid like 2"
"7922523"	"0.96887"	"9.01e-01"	"0.3066"	""	""
"8170052"	"0.969"	"9.01e-01"	"0.3063"	"CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3///CT45A8"	"cancer/testis antigen family 45, member A8///cancer/testis antigen family 45, member A9///cancer/testis antigen family 45, member A10///cancer/testis antigen family 45, member A7///cancer/testis antigen family 45, member A2///cancer/testis antigen family 45, member A1///cancer/testis antigen family 45, member A6///cancer/testis antigen family 45, member A5///cancer/testis antigen family 45, member A3///cancer/testis antigen family 45, member A8"
"8158930"	"0.969"	"9.01e-01"	"0.3063"	"SPACA9"	"sperm acrosome associated 9"
"7956279"	"0.96909"	"9.01e-01"	"0.3061"	""	""
"8063174"	"0.96909"	"9.01e-01"	"0.3061"	""	""
"8112424"	"0.9691"	"9.01e-01"	"0.306"	""	""
"7896228"	"0.9691"	"9.01e-01"	"0.306"	""	""
"7944527"	"0.96917"	"9.01e-01"	"0.3058"	"LOC729173"	"uncharacterized LOC729173"
"7901911"	"0.96926"	"9.02e-01"	"0.3056"	""	""
"8073135"	"0.96926"	"9.02e-01"	"0.3055"	"MIEF1"	"mitochondrial elongation factor 1"
"8099813"	"0.96926"	"9.02e-01"	"0.3055"	""	""
"8069768"	"0.96926"	"9.02e-01"	"0.3055"	""	""
"7983744"	"0.96926"	"9.02e-01"	"0.3054"	"TMOD3"	"tropomodulin 3"
"8037267"	"0.96926"	"9.02e-01"	"0.3053"	"PSG2"	"pregnancy specific beta-1-glycoprotein 2"
"8134098"	"0.96926"	"9.02e-01"	"0.3053"	"CDK14"	"cyclin dependent kinase 14"
"8073949"	"0.96933"	"9.02e-01"	"0.3052"	"CRELD2"	"cysteine rich with EGF like domains 2"
"8122887"	"0.9694"	"9.02e-01"	"0.3049"	"OPRM1"	"opioid receptor mu 1"
"8177217"	"0.9694"	"9.02e-01"	"0.3049"	"TTTY14"	"testis-specific transcript, Y-linked 14 (non-protein coding)"
"8073596"	"0.9694"	"9.02e-01"	"0.3048"	"SERHL2"	"serine hydrolase-like 2"
"8090567"	"0.9694"	"9.02e-01"	"0.3048"	"EFCAB12"	"EF-hand calcium binding domain 12"
"8160470"	"0.9694"	"9.02e-01"	"0.3047"	""	""
"7895701"	"0.9694"	"9.02e-01"	"0.3047"	""	""
"8104944"	"0.9694"	"9.02e-01"	"0.3047"	"NIPBL"	"NIPBL, cohesin loading factor"
"8147744"	"0.9694"	"9.02e-01"	"0.3046"	""	""
"8033162"	"0.9694"	"9.02e-01"	"0.3046"	"KHSRP"	"KH-type splicing regulatory protein"
"8141765"	"0.96943"	"9.02e-01"	"0.3045"	"LOC102724229"	"uncharacterized LOC102724229"
"8008868"	"0.96943"	"9.02e-01"	"0.3044"	""	""
"8116904"	"0.96948"	"9.02e-01"	"0.3043"	"ELOVL2-AS1"	"ELOVL2 antisense RNA 1"
"8010080"	"0.96948"	"9.02e-01"	"0.3043"	"SNORD1B"	"small nucleolar RNA, C/D box 1B"
"8168580"	"0.96948"	"9.02e-01"	"0.3042"	"APOOL"	"apolipoprotein O like"
"7962146"	"0.96951"	"9.02e-01"	"0.3041"	"FAM60A"	"family with sequence similarity 60 member A"
"7987701"	"0.96951"	"9.02e-01"	"0.3041"	"SPTBN5"	"spectrin beta, non-erythrocytic 5"
"8005328"	"0.9696"	"9.03e-01"	"0.3039"	"MYO15A"	"myosin XVA"
"7956759"	"0.9696"	"9.03e-01"	"0.3038"	"SRGAP1"	"SLIT-ROBO Rho GTPase activating protein 1"
"8170786"	"0.96968"	"9.03e-01"	"0.3036"	"LCA10"	"lung carcinoma-associated 10"
"7923824"	"0.96968"	"9.03e-01"	"0.3035"	"SLC41A1"	"solute carrier family 41 member 1"
"7911096"	"0.96968"	"9.03e-01"	"0.3035"	"EFCAB2"	"EF-hand calcium binding domain 2"
"7909642"	"0.96968"	"9.03e-01"	"0.3034"	"VASH2"	"vasohibin 2"
"7996318"	"0.96968"	"9.03e-01"	"0.3034"	"CMTM3"	"CKLF like MARVEL transmembrane domain containing 3"
"7949898"	"0.96968"	"9.03e-01"	"0.3032"	"FAM86C2P"	"family with sequence similarity 86, member A pseudogene"
"8154572"	"0.96968"	"9.03e-01"	"0.3032"	""	""
"8121945"	"0.96968"	"9.03e-01"	"0.3031"	""	""
